instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,year,month,day,day_of_week,season_label,month_label,weather_label,weekday_label,casual_percent,registered_percent,temp_actual,atemp_actual,hum_actual,windspeed_actual,cluster
685,2012-11-15,4,1,11,0,4,1,2,0.321667,0.324492,0.620417,0.152987,320,5125,5445,2012,11,15,Thursday,Winter,Nov,Mist,Thursday,5.876951331496786,94.12304866850322,13.188346999999998,16.2246,62.0417,10.250129000000001,3
686,2012-11-16,4,1,11,0,5,1,1,0.345,0.347204,0.524583,0.171025,484,5214,5698,2012,11,16,Friday,Winter,Nov,Clear,Friday,8.494208494208493,91.5057915057915,14.145,17.3602,52.4583,11.458675000000001,3
687,2012-11-17,4,1,11,0,6,0,1,0.325,0.326383,0.545417,0.179729,1313,4316,5629,2012,11,17,Saturday,Winter,Nov,Clear,Saturday,23.325635103926096,76.6743648960739,13.325000000000001,16.31915,54.541700000000006,12.041843,3
688,2012-11-18,4,1,11,0,0,0,1,0.3425,0.337746,0.692917,0.227612,922,3747,4669,2012,11,18,Sunday,Winter,Nov,Clear,Sunday,19.747269222531592,80.2527307774684,14.0425,16.8873,69.2917,15.250004,3
689,2012-11-19,4,1,11,0,1,1,2,0.380833,0.375621,0.623333,0.235067,449,5050,5499,2012,11,19,Monday,Winter,Nov,Mist,Monday,8.165120931078377,91.83487906892162,15.614152999999998,18.78105,62.3333,15.749489,3
690,2012-11-20,4,1,11,0,2,1,2,0.374167,0.380667,0.685,0.082725,534,5100,5634,2012,11,20,Tuesday,Winter,Nov,Mist,Tuesday,9.478168264110757,90.52183173588925,15.340847000000002,19.03335,68.5,5.542575,1
691,2012-11-21,4,1,11,0,3,1,1,0.353333,0.364892,0.61375,0.103246,615,4531,5146,2012,11,21,Wednesday,Winter,Nov,Clear,Wednesday,11.951029926156238,88.04897007384376,14.486653,18.2446,61.375,6.917482000000001,1
692,2012-11-22,4,1,11,1,4,0,1,0.34,0.350371,0.580417,0.0528708,955,1470,2425,2012,11,22,Thursday,Winter,Nov,Clear,Thursday,39.381443298969074,60.618556701030926,13.940000000000001,17.518549999999998,58.0417,3.5423436,0
693,2012-11-23,4,1,11,0,5,1,1,0.368333,0.378779,0.56875,0.148021,1603,2307,3910,2012,11,23,Friday,Winter,Nov,Clear,Friday,40.99744245524297,59.002557544757025,15.101653,18.93895,56.875,9.917407,1
694,2012-11-24,4,1,11,0,6,0,1,0.278333,0.248742,0.404583,0.376871,532,1745,2277,2012,11,24,Saturday,Winter,Nov,Clear,Saturday,23.364075537988583,76.63592446201142,11.411653,12.4371,40.4583,25.250357,3
695,2012-11-25,4,1,11,0,0,0,1,0.245833,0.257583,0.468333,0.1505,309,2115,2424,2012,11,25,Sunday,Winter,Nov,Clear,Sunday,12.747524752475247,87.25247524752476,10.079153,12.879150000000001,46.8333,10.083499999999999,0
696,2012-11-26,4,1,11,0,1,1,1,0.313333,0.339004,0.535417,0.04665,337,4750,5087,2012,11,26,Monday,Winter,Nov,Clear,Monday,6.62472970316493,93.37527029683507,12.846652999999998,16.950200000000002,53.541700000000006,3.1255499999999996,1
697,2012-11-27,4,1,11,0,2,1,2,0.291667,0.281558,0.786667,0.237562,123,3836,3959,2012,11,27,Tuesday,Winter,Nov,Mist,Tuesday,3.1068451629199294,96.89315483708008,11.958347,14.0779,78.6667,15.916654,0
698,2012-11-28,4,1,11,0,3,1,1,0.296667,0.289762,0.50625,0.210821,198,5062,5260,2012,11,28,Wednesday,Winter,Nov,Clear,Wednesday,3.76425855513308,96.23574144486692,12.163347,14.488100000000001,50.625,14.125007,3
699,2012-11-29,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522,243,5080,5323,2012,11,29,Thursday,Winter,Nov,Clear,Thursday,4.565094871313169,95.43490512868684,11.51567,14.921100000000001,55.565200000000004,7.739974,3
700,2012-11-30,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708,362,5306,5668,2012,11,30,Friday,Winter,Nov,Clear,Friday,6.386732533521525,93.61326746647848,12.231653000000001,16.193350000000002,64.95830000000001,3.9175436,1
701,2012-12-01,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042,951,4240,5191,2012,12,1,Saturday,Winter,Dec,Mist,Saturday,18.32016952417646,81.67983047582355,12.231653000000001,15.8452,80.6667,4.0001814,1
702,2012-12-02,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379,892,3757,4649,2012,12,2,Sunday,Winter,Dec,Mist,Sunday,19.186921918692192,80.81307808130781,14.247499999999999,17.9604,82.3333,8.333393000000001,1
703,2012-12-03,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208,555,5679,6234,2012,12,3,Monday,Winter,Dec,Clear,Monday,8.902791145332051,91.09720885466795,18.552500000000002,22.7898,76.75,5.5422936,1
704,2012-12-04,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129,551,6055,6606,2012,12,4,Tuesday,Winter,Dec,Clear,Tuesday,8.34090221011202,91.65909778988798,19.509153,23.4527,73.375,11.666643,2
705,2012-12-05,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021,331,5398,5729,2012,12,5,Wednesday,Winter,Dec,Clear,Wednesday,5.777622621748996,94.222377378251,17.971653,21.4006,48.5,21.709407,3
706,2012-12-06,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754,340,5035,5375,2012,12,6,Thursday,Winter,Dec,Clear,Thursday,6.325581395348837,93.67441860465117,10.489152999999998,12.9102,50.875,11.708518,3
707,2012-12-07,4,1,12,0,5,1,2,0.320833,0.321958,0.764167,0.1306,349,4659,5008,2012,12,7,Friday,Winter,Dec,Mist,Friday,6.968849840255591,93.03115015974441,13.154152999999999,16.097900000000003,76.4167,8.7502,1
708,2012-12-08,4,1,12,0,6,0,2,0.381667,0.389508,0.91125,0.101379,1153,4429,5582,2012,12,8,Saturday,Winter,Dec,Mist,Saturday,20.655678968111786,79.34432103188821,15.648347,19.4754,91.125,6.792393,1
709,2012-12-09,4,1,12,0,0,0,2,0.384167,0.390146,0.905417,0.157975,441,2787,3228,2012,12,9,Sunday,Winter,Dec,Mist,Sunday,13.661710037174721,86.33828996282527,15.750846999999998,19.5073,90.5417,10.584325,1
710,2012-12-10,4,1,12,0,1,1,2,0.435833,0.435575,0.925,0.190308,329,4841,5170,2012,12,10,Monday,Winter,Dec,Mist,Monday,6.363636363636363,93.63636363636364,17.869153,21.77875,92.5,12.750636,1
711,2012-12-11,4,1,12,0,2,1,2,0.353333,0.338363,0.596667,0.296037,282,5219,5501,2012,12,11,Tuesday,Winter,Dec,Mist,Tuesday,5.126340665333576,94.87365933466643,14.486653,16.91815,59.66669999999999,19.834478999999998,3
712,2012-12-12,4,1,12,0,3,1,2,0.2975,0.297338,0.538333,0.162937,310,5009,5319,2012,12,12,Wednesday,Winter,Dec,Mist,Wednesday,5.828163188569279,94.17183681143072,12.1975,14.8669,53.833299999999994,10.916779,3
713,2012-12-13,4,1,12,0,4,1,1,0.295833,0.294188,0.485833,0.174129,425,5107,5532,2012,12,13,Thursday,Winter,Dec,Clear,Thursday,7.682574114244396,92.3174258857556,12.129153,14.7094,48.5833,11.666643,3
714,2012-12-14,4,1,12,0,5,1,1,0.281667,0.294192,0.642917,0.131229,429,5182,5611,2012,12,14,Friday,Winter,Dec,Clear,Friday,7.645695954375334,92.35430404562467,11.548347,14.7096,64.29169999999999,8.792343,1
715,2012-12-15,4,1,12,0,6,0,1,0.324167,0.338383,0.650417,0.10635,767,4280,5047,2012,12,15,Saturday,Winter,Dec,Clear,Saturday,15.197146819893007,84.802853180107,13.290847,16.91915,65.0417,7.12545,1
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,2012,12,16,Sunday,Winter,Dec,Mist,Sunday,14.210248283148442,85.78975171685155,14.862499999999999,18.4969,83.875,6.749714,1
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,2012,12,17,Monday,Winter,Dec,Mist,Monday,4.623773173391494,95.3762268266085,16.126653,20.075000000000003,90.7083,6.583306100000001,1
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,2012,12,18,Tuesday,Winter,Dec,Clear,Tuesday,7.791974086737448,92.20802591326255,16.844153,20.485400000000002,66.625,14.834067999999998,3
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,2012,12,19,Wednesday,Winter,Dec,Clear,Wednesday,6.322384659198785,93.67761534080121,13.6325,17.1081,62.5417,12.334164000000001,3
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,2012,12,20,Thursday,Winter,Dec,Mist,Thursday,7.6065891472868215,92.39341085271317,13.530000000000001,16.760849999999998,66.79169999999999,8.875021,1
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,2012,12,21,Friday,Spring,Dec,Mist,Friday,6.099917195694176,93.90008280430582,13.393346999999999,15.08835,55.666700000000006,25.083661000000003,3
722,2012-12-22,1,1,12,0,6,0,1,0.265833,0.236113,0.44125,0.407346,205,1544,1749,2012,12,22,Saturday,Spring,Dec,Clear,Saturday,11.720983419096626,88.27901658090337,10.899153,11.80565,44.125,27.292182,0
723,2012-12-23,1,1,12,0,0,0,1,0.245833,0.259471,0.515417,0.133083,408,1379,1787,2012,12,23,Sunday,Spring,Dec,Clear,Sunday,22.831561275881366,77.16843872411864,10.079153,12.97355,51.5417,8.916561,0
724,2012-12-24,1,1,12,0,1,1,2,0.231304,0.2589,0.791304,0.0772304,174,746,920,2012,12,24,Monday,Spring,Dec,Mist,Monday,18.913043478260867,81.08695652173913,9.483464,12.945,79.1304,5.1744368000000005,0
725,2012-12-25,1,1,12,1,2,0,2,0.291304,0.294465,0.734783,0.168726,440,573,1013,2012,12,25,Tuesday,Spring,Dec,Mist,Tuesday,43.43534057255676,56.564659427443246,11.943464,14.723249999999998,73.47829999999999,11.304642,0
726,2012-12-26,1,1,12,0,3,1,3,0.243333,0.220333,0.823333,0.316546,9,432,441,2012,12,26,Wednesday,Spring,Dec,Light Snow/Rain,Wednesday,2.0408163265306123,97.95918367346938,9.976652999999999,11.01665,82.3333,21.208582,0
727,2012-12-27,1,1,12,0,4,1,2,0.254167,0.226642,0.652917,0.350133,247,1867,2114,2012,12,27,Thursday,Spring,Dec,Mist,Thursday,11.684011352885525,88.31598864711448,10.420846999999998,11.3321,65.29169999999999,23.458911,0
728,2012-12-28,1,1,12,0,5,1,2,0.253333,0.255046,0.59,0.155471,644,2451,3095,2012,12,28,Friday,Spring,Dec,Mist,Friday,20.807754442649433,79.19224555735056,10.386652999999999,12.7523,59.0,10.416557,0
729,2012-12-29,1,1,12,0,6,0,2,0.253333,0.2424,0.752917,0.124383,159,1182,1341,2012,12,29,Saturday,Spring,Dec,Mist,Saturday,11.856823266219239,88.14317673378076,10.386652999999999,12.120000000000001,75.29169999999999,8.333661,0
730,2012-12-30,1,1,12,0,0,0,1,0.255833,0.2317,0.483333,0.350754,364,1432,1796,2012,12,30,Sunday,Spring,Dec,Clear,Sunday,20.26726057906459,79.73273942093542,10.489152999999998,11.584999999999999,48.3333,23.500518,0
731,2012-12-31,1,1,12,0,1,1,2,0.215833,0.223487,0.5775,0.154846,439,2290,2729,2012,12,31,Monday,Spring,Dec,Mist,Monday,16.0864785635764,83.9135214364236,8.849153,11.17435,57.75,10.374682,0
